Date & Time, Current, Volt, Aux Volt, Leakage, Temp, Headlights, Amp Hours, BMS 1 Cell 1 Voltage, BMS 1 Cell 2 Voltage, BMS 1 Cell 3 Voltage, BMS 1 Cell 4 Voltage, BMS 1 Cell 5 Voltage, BMS 1 Cell 6 Voltage, BMS 1 Cell 7 Voltage, BMS 1 Cell 8 Voltage, BMS 1 Cell 9 Voltage, BMS 1 Cell 10 Voltage, BMS 1 Cell 11 Voltage, BMS 1 Cell 12 Voltage, BMS 1 Temp 1, BMS 1 Temp 2, BMS 2 Cell 1 Voltage, BMS 2 Cell 2 Voltage, BMS 2 Cell 3 Voltage, BMS 2 Cell 4 Voltage, BMS 2 Cell 5 Voltage, BMS 2 Cell 6 Voltage, BMS 2 Cell 7 Voltage, BMS 2 Cell 8 Voltage, BMS 2 Cell 9 Voltage, BMS 2 Cell 10 Voltage, BMS 2 Cell 11 Voltage, BMS 2 Cell 12 Voltage, BMS 2 Temp 1, BMS 2 Temp 2, BMS 3 Cell 1 Voltage, BMS 3 Cell 2 Voltage, BMS 3 Cell 3 Voltage, BMS 3 Cell 4 Voltage, BMS 3 Cell 5 Voltage, BMS 3 Cell 6 Voltage, BMS 3 Cell 7 Voltage, BMS 3 Cell 8 Voltage, BMS 3 Cell 9 Voltage, BMS 3 Cell 10 Voltage, BMS 3 Cell 11 Voltage, BMS 3 Cell 12 Voltage, BMS 3 Temp 1, BMS 3 Temp 2, BMS 4 Cell 1 Voltage, BMS 4 Cell 2 Voltage, BMS 4 Cell 3 Voltage, BMS 4 Cell 4 Voltage, BMS 4 Cell 5 Voltage, BMS 4 Cell 6 Voltage, BMS 4 Cell 7 Voltage, BMS 4 Cell 8 Voltage, BMS 4 Cell 9 Voltage, BMS 4 Cell 10 Voltage, BMS 4 Cell 11 Voltage, BMS 4 Cell 12 Voltage, BMS 4 Temp 1, BMS 4 Temp 2, BMS 5 Cell 1 Voltage, BMS 5 Cell 2 Voltage, BMS 5 Cell 3 Voltage, BMS 5 Cell 4 Voltage, BMS 5 Cell 5 Voltage, BMS 5 Cell 6 Voltage, BMS 5 Cell 7 Voltage, BMS 5 Cell 8 Voltage, BMS 5 Cell 9 Voltage, BMS 5 Cell 10 Voltage, BMS 5 Cell 11 Voltage, BMS 5 Cell 12 Voltage, BMS 5 Temp 1, BMS 5 Temp 2, BMS 6 Cell 1 Voltage, BMS 6 Cell 2 Voltage, BMS 6 Cell 3 Voltage, BMS 6 Cell 4 Voltage, BMS 6 Cell 5 Voltage, BMS 6 Cell 6 Voltage, BMS 6 Cell 7 Voltage, BMS 6 Cell 8 Voltage, BMS 6 Cell 9 Voltage, BMS 6 Cell 10 Voltage, BMS 6 Cell 11 Voltage, BMS 6 Cell 12 Voltage, BMS 6 Temp 1, BMS 6 Temp 2, BMS 7 Cell 1 Voltage, BMS 7 Cell 2 Voltage, BMS 7 Cell 3 Voltage, BMS 7 Cell 4 Voltage, BMS 7 Cell 5 Voltage, BMS 7 Cell 6 Voltage, BMS 7 Cell 7 Voltage, BMS 7 Cell 8 Voltage, BMS 7 Cell 9 Voltage, BMS 7 Cell 10 Voltage, BMS 7 Cell 11 Voltage, BMS 7 Cell 12 Voltage, BMS 7 Temp 1, BMS 7 Temp 2, BMS 8 Cell 1 Voltage, BMS 8 Cell 2 Voltage, BMS 8 Cell 3 Voltage, BMS 8 Cell 4 Voltage, BMS 8 Cell 5 Voltage, BMS 8 Cell 6 Voltage, BMS 8 Cell 7 Voltage, BMS 8 Cell 8 Voltage, BMS 8 Cell 9 Voltage, BMS 8 Cell 10 Voltage, BMS 8 Cell 11 Voltage, BMS 8 Cell 12 Voltage, BMS 8 Temp 1, BMS 8 Temp 2, ESC 1 Battery Voltage, ESC 1 Battery Current, ESC 1 RPM, ESC 1 Odometer, ESC 1 Controller Temperature, ESC 1 Motor Temperature, ESC 1 Battery Temperature, ESC 1 Requested Output PWM, ESC 1 Real Output PWM, ESC 1 Warnings, ESC 1 Failures, ESC 1 Remaining Battery Capacity, ESC 1 Throttle Command, Load Cell Total, Calibration Factor, Load Cell 1,Load Cell 2,Load Cell 3,Load Cell 4,
2018/12/21 07:07:55, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.812, 3.813, 3.813, 3.812, 3.817, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.809, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.816, 3.819, 3.818, 3.819, 3.819, 3.821, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.81, 3.814, 3.816, 3.814, 3.815, 3.825, 3.818, 3.818, 3.818, 3.817, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.952, 3.954, 3.951, -40, -40, 103.89904264577893, 0.6, 340, 31, 39, 42, 0, 13.9, 13.9, 0, 0, 3940, 0, -0.2244,17550.0,-0.0168,-0.2584,0.0962,-0.0455,
2018/12/21 07:07:56, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.811, 3.812, 3.813, 3.813, 3.813, 3.812, 3.818, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.947, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.821, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.817, 3.82, 3.818, 3.819, 3.819, 3.821, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.815, 3.825, 3.818, 3.818, 3.818, 3.817, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.954, 3.952, 3.955, 3.951, -40, -40, 103.84682332463011, 2.0, 670, 122, 39, 42, 0, 21.0, 21.0, 0, 0, 6500, 0, 1.1476,17550.0,0.3488,0.0281,0.4352,0.3354,
2018/12/21 07:07:57, 0, 122.6, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.813, 3.813, 3.812, 3.812, 3.818, 3.814, 3.816, 3.817, 3.818, 3.813, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.952, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.841, 3.818, 3.823, 3.82, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.809, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.821, 3.819, 3.818, -40, -40, 3.817, 3.82, 3.818, 3.82, 3.819, 3.821, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.815, 3.825, 3.817, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.954, 3.952, 3.955, 3.951, -40, -40, 103.67275892080069, 2.7, 1030, 267, 39, 42, 0, 30.5, 30.5, 0, 0, 9060, 0, 2.6884,17550.0,0.6956,0.5744,0.8475,0.5709,
2018/12/21 07:07:58, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.812, 3.813, 3.812, 3.812, 3.818, 3.814, 3.816, 3.818, 3.818, 3.813, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.952, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.821, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.817, 3.82, 3.818, 3.819, 3.819, 3.821, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.815, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.952, 3.954, 3.951, -40, -40, 103.53350739773715, 4.1, 1240, 458, 39, 42, 0, 35.5, 35.5, 0, 0, 11364, 0, 4.1652,17550.0,0.9794,1.113,1.1395,0.9333,
2018/12/21 07:07:59, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.812, 3.813, 3.812, 3.813, 3.818, 3.814, 3.816, 3.818, 3.818, 3.814, -40, -40, 3.947, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.821, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.81, 3.814, 3.816, 3.815, 3.814, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.952, 3.954, 3.951, -40, -40, 103.34203655352479, 6.2, 1550, 683, 39, 42, 0, 41.8, 41.8, 0, 0, 13924, 0, 5.8126,17550.0,0.9982,1.6023,1.568,1.644,
2018/12/21 07:08:00, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.811, 3.812, 3.812, 3.813, 3.813, 3.812, 3.818, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.947, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.818, 3.818, 3.818, 3.818, 3.821, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.82, 3.819, 3.821, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.814, 3.825, 3.818, 3.818, 3.818, 3.817, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.838, 3.839, 3.948, 3.95, 3.955, 3.952, 3.955, 3.951, -40, -40, 103.27241079199304, 6.2, 1700, 945, 39, 42, 0, 46.9, 46.9, 0, 0, 16228, 0, 6.9374,17550.0,1.5626,2.3263,1.2265,1.8221,
2018/12/21 07:08:01, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.811, 3.812, 3.812, 3.813, 3.812, 3.812, 3.818, 3.814, 3.816, 3.818, 3.818, 3.814, -40, -40, 3.947, 3.95, 3.949, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.925, 3.922, 3.857, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.82, 3.819, 3.82, 3.818, 3.818, 3.819, 3.82, 3.818, 3.818, -40, -40, 3.81, 3.814, 3.815, 3.815, 3.815, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.954, 3.952, 3.954, 3.952, -40, -40, 103.27241079199304, 5.5, 1700, 1221, 39, 42, 0, 46.9, 46.9, 0, 0, 18788, 0, 8.2205,17550.0,1.9034,2.6877,1.3006,2.3288,
2018/12/21 07:08:02, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.811, 3.812, 3.812, 3.813, 3.813, 3.812, 3.818, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.821, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.821, 3.819, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.819, 3.821, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.815, 3.824, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.838, 3.84, 3.948, 3.95, 3.954, 3.952, 3.954, 3.951, -40, -40, 103.27241079199304, 7.7, 1680, 1588, 39, 42, 0, 46.9, 46.9, 0, 0, 21348, 0, 7.8844,17550.0,1.7736,2.0128,1.8721,2.226,
2018/12/21 07:08:03, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.811, 3.812, 3.812, 3.812, 3.812, 3.813, 3.817, 3.814, 3.816, 3.818, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.821, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.817, 3.82, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.81, 3.814, 3.816, 3.815, 3.815, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.838, 3.84, 3.948, 3.95, 3.955, 3.952, 3.955, 3.951, -40, -40, 103.77719756309834, 0.0, 1020, 1793, 39, 42, 0, 29.5, 29.5, 0, 0, 23642, 0, 3.7542,17550.0,0.668,0.9107,0.6878,1.4877,
2018/12/21 07:08:04, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.812, 3.813, 3.813, 3.812, 3.817, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.949, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.82, 3.822, 3.822, 3.821, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.821, 3.819, 3.818, -40, -40, 3.818, 3.819, 3.818, 3.819, 3.819, 3.821, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.815, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.952, 3.954, 3.952, -40, -40, 103.84682332463011, 0.0, 610, 1912, 39, 42, 0, 0.0, 0.0, 0, 0, 25690, 0, 1.1631,17550.0,0.2044,0.6163,-0.0202,0.3627,
2018/12/21 07:08:05, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.812, 3.814, 3.813, 3.812, 3.817, 3.814, 3.816, 3.818, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.818, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.822, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.809, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.821, 3.819, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.819, 3.821, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.81, 3.814, 3.816, 3.815, 3.815, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.952, 3.955, 3.952, -40, -40, 103.81201044386422, 0.0, 330, 1980, 39, 42, 0, 0.0, 0.0, 0, 0, 25690, 0, 0.5566,17550.0,0.0932,0.2572,-0.0215,0.2277,
2018/12/21 07:08:06, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.812, 3.813, 3.813, 3.812, 3.818, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.822, 3.821, 3.822, 3.822, 3.821, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.809, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.819, 3.821, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.815, 3.815, 3.815, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.818, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.952, 3.955, 3.951, -40, -40, 103.81201044386422, 0.0, 130, 2011, 39, 42, 0, 0.0, 0.0, 0, 0, 25690, 0, 0.1099,17550.0,0.0047,0.0622,-0.0493,0.0922,
2018/12/21 07:08:07, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.811, 3.812, 3.812, 3.813, 3.813, 3.812, 3.818, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.949, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.818, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.822, 3.822, 3.822, 3.821, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.817, 3.82, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.815, 3.814, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.954, 3.951, 3.955, 3.952, -40, -40, 103.84682332463011, 0.6, 0, 2012, 39, 42, 0, 0.0, 0.0, 0, 0, 25690, 0, 0.0712,17550.0,0.0202,0.0272,-0.0018,0.0256,
2018/12/21 07:08:08, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.812, 3.813, 3.813, 3.812, 3.817, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.921, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.817, 3.82, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.814, 3.815, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.838, 3.84, 3.948, 3.95, 3.955, 3.951, 3.955, 3.951, -40, -40, 103.84682332463011, 0.0, 0, 2012, 39, 42, 0, 0.0, 0.0, 0, 0, 25690, 0, 0.0704,17550.0,0.0356,0.013,0.0035,0.0183,
2018/12/21 07:08:09, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.811, 3.812, 3.812, 3.813, 3.813, 3.812, 3.818, 3.814, 3.816, 3.818, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.818, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.819, 3.82, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.81, 3.814, 3.816, 3.815, 3.815, 3.824, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.835, 3.837, 3.836, 3.836, 3.838, 3.84, 3.948, 3.95, 3.955, 3.952, 3.954, 3.951, -40, -40, 103.84682332463011, 0.0, 0, 2012, 39, 42, 0, 0.0, 0.0, 0, 0, 25690, 0, 0.0774,17550.0,0.0466,0.015,0.0046,0.0112,
2018/12/21 07:08:10, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.811, 3.812, 3.812, 3.813, 3.813, 3.813, 3.818, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.952, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.821, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.817, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.82, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.82, 3.819, 3.82, 3.818, 3.818, 3.82, 3.819, 3.818, 3.818, -40, -40, 3.81, 3.814, 3.816, 3.815, 3.815, 3.824, 3.818, 3.818, 3.818, 3.817, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.951, 3.954, 3.951, -40, -40, 103.84682332463011, 0.0, 0, 2012, 39, 42, 0, 0.0, 0.0, 0, 0, 25690, 0, 0.0661,17550.0,0.0438,0.0114,0.0058,0.0051,
2018/12/21 07:08:11, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.812, 3.812, 3.813, 3.813, 3.813, 3.812, 3.817, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.95, 3.95, 3.953, 3.966, 3.818, 3.818, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.925, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.84, 3.818, 3.823, 3.821, 3.822, 3.822, 3.821, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.81, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.82, 3.818, -40, -40, 3.817, 3.82, 3.818, 3.819, 3.819, 3.821, 3.818, 3.818, 3.82, 3.819, 3.818, 3.818, -40, -40, 3.811, 3.814, 3.816, 3.814, 3.815, 3.824, 3.818, 3.818, 3.818, 3.817, 3.818, 3.817, -40, -40, 3.835, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.951, 3.954, 3.951, -40, -40, 103.84682332463011, 0.0, 0, 2012, 39, 42, 0, 0.0, 0.0, 0, 0, 25690, 0, 0.0836,17550.0,0.0505,0.0154,0.0085,0.0091,
2018/12/21 07:08:12, 0, 122.5, 13.1, 101, -40, 0, 100.0, 3.811, 3.812, 3.812, 3.813, 3.813, 3.812, 3.817, 3.814, 3.816, 3.817, 3.818, 3.814, -40, -40, 3.948, 3.95, 3.949, 3.95, 3.953, 3.966, 3.818, 3.819, 3.818, 3.848, 3.816, 3.816, -40, -40, 3.817, 3.818, 3.818, 3.818, 3.822, 3.818, 3.926, 3.922, 3.926, 3.922, 3.856, 3.922, -40, -40, 3.822, 3.82, 3.841, 3.818, 3.824, 3.821, 3.822, 3.822, 3.822, 3.822, 3.828, 3.822, -40, -40, 3.814, 3.809, 3.816, 3.816, 3.818, 3.828, 3.824, 3.824, 3.824, 3.82, 3.819, 3.818, -40, -40, 3.817, 3.819, 3.818, 3.819, 3.82, 3.821, 3.818, 3.818, 3.82, 3.82, 3.818, 3.818, -40, -40, 3.81, 3.814, 3.816, 3.815, 3.815, 3.825, 3.818, 3.818, 3.818, 3.818, 3.818, 3.817, -40, -40, 3.834, 3.837, 3.836, 3.836, 3.837, 3.84, 3.948, 3.95, 3.955, 3.952, 3.955, 3.951, -40, -40, 103.84682332463011, 0.0, 0, 2012, 39, 42, 0, 0.0, 0.0, 0, 0, 25690, 0, 0.0807,17550.0,0.0497,0.0138,0.0075,0.0096,
